Furnace_temperature;Exist_temperature;Annealing_temperature;Thickness;Width;Sulfur_content;Copper_content;Nickel_content;Chromium_content;Molybdenum_content;Vanadium_content;Niobium_content;Total_Al_content;Acid_soluble_Al_content;Titanium_content;Boron_content;Tin_content;Arsenic_content;Zirconium_content;Calcium_content;Lead_content;Ceq;Pcm;Antimony_content;Nitrogen_content;Oxygen_content;Tungsten_content;yield-strength;tensile-strength;elongation
1196;854;610;3.7;1250;0.0012;0.0102;0.0078;0.1541;0.0002;0.0009;0.0022;0.0235;0.0206;0.0014;0.0002;0.0013;0.0029;0.0039;0.002;0.0001;0.6052;0.4978;0.0004;0.004;0.002;0.0;650;856;21.5
1199;871;588;2.75;1300;0.0097;0.0128;0.0084;0.0123;0.0023;0.0001;0.0001;0.023;0.0218;0.0002;0.0;0.0006;0.0025;0.0013;0.0007;0.0001;0.1174;0.0787;0.0001;0.002;0.0;0.0;273;374;47.0
1204;862;583;2.5;1210;0.0036;0.0127;0.0055;0.0125;0.0001;0.0001;0.0134;0.0376;0.0347;0.0006;0.0;0.0007;0.0028;0.0033;0.0007;0.0001;0.2206;0.1185;0.0002;0.003;0.0;0.0;465;503;36.0
1227;872;562;3.22;957;0.0018;0.0106;0.0067;0.0169;0.0001;0.0001;0.0012;0.0378;0.0354;0.0014;0.0;0.0019;0.0037;0.0052;0.0011;0.0007;0.2852;0.147;0.0007;0.002;0.002;0.0;394;484;36.5
1122;871;691;2.61;1275;0.004;0.0073;0.0081;0.0106;0.0011;0.0001;0.0005;0.2639;0.2628;0.0001;0.0;0.0013;0.0019;0.0001;0.0001;0.0001;0.06;0.03;0.0014;0.001;0.001;0.0;204;351;46.0
1215;898;706;2.75;1015;0.0079;0.0111;0.0057;0.0097;0.0025;0.0001;0.0001;0.0301;0.027;0.0001;0.0015;0.0007;0.0024;0.0002;0.0002;0.0001;0.0676;0.0555;0.0001;0.001;0.003;0.0;240;323;54.0
1220;854;582;3.0;1500;0.0039;0.0095;0.0036;0.0125;0.002;0.0003;0.0001;0.0292;0.0264;0.0006;0.0001;0.0016;0.0024;0.0011;0.0006;0.0012;0.2072;0.1593;0.0006;0.004;0.0;0.0;341;443;36.0
1203;827;528;15.99;950;0.0018;0.0114;0.0072;0.0187;0.0027;0.0002;0.0311;0.0248;0.0224;0.0208;0.0001;0.0017;0.0036;0.0016;0.0015;0.0001;0.3495;0.2108;0.001;0.004;0.0;0.0;478;574;24.5
1210;806;487;8.0;1210;0.0074;0.0126;0.0073;0.018;0.0001;0.0005;0.0096;0.0244;0.0212;0.001;0.0001;0.0021;0.0037;0.0079;0.001;0.0001;0.332;0.2064;0.001;0.003;0.0;0.0;468;554;24.5
1186;852;570;3.5;1250;0.0064;0.013;0.0103;0.0167;0.0007;0.0001;0.0001;0.0309;0.0273;0.0008;0.0001;0.0011;0.0028;0.0024;0.0022;0.0003;0.2483;0.1736;0.0004;0.004;0.0;0.0;394;477;36.0
1195;880;591;2.75;1600;0.0113;0.0093;0.0049;0.0081;0.0016;0.0007;0.002;0.0269;0.0241;0.0003;0.0001;0.0015;0.0026;0.0019;0.0007;0.0006;0.1122;0.0773;0.0003;0.002;0.0;0.0;245;348;50.0
1200;849;580;19.0;1400;0.0032;0.0108;0.0052;0.0169;0.0035;0.0001;0.0007;0.0361;0.0341;0.0243;0.0001;0.0082;0.0027;0.0014;0.0006;0.0017;0.329;0.2001;0.0005;0.004;0.0;0.0;448;527;25.0
1204;861;620;3.75;1250;0.0105;0.0097;0.0065;0.0096;0.0016;0.0002;0.0001;0.0282;0.024;0.0004;0.0;0.0018;0.0024;0.0007;0.0006;0.0006;0.1221;0.0853;0.0002;0.004;0.0;0.0;303;387;49.0
1179;882;581;2.5;1170;0.0116;0.0131;0.0069;0.0148;0.0007;0.0001;0.0007;0.02;0.0163;0.0004;0.0001;0.0044;0.0031;0.001;0.0017;0.0005;0.12;0.08;0.0001;0.002;0.0;0.0;282;380;46.5
1190;840;612;5.0;1250;0.0042;0.0192;0.0052;0.0107;0.0001;0.0001;0.0001;0.0282;0.0247;0.001;0.0001;0.001;0.006;0.0026;0.0018;0.0001;0.2399;0.1666;0.0004;0.003;0.0;0.0;361;444;45.0
1186;870;680;2.5;935;0.0084;0.0159;0.007;0.0133;0.0005;0.0001;0.0004;0.027;0.0225;0.0001;0.0016;0.001;0.0034;0.0008;0.0007;0.0005;0.05;0.04;0.0001;0.002;0.003;0.0;220;314;48.0
1219;860;620;3.0;1265;0.0145;0.011;0.0049;0.0129;0.0019;0.0008;0.0018;0.0405;0.0372;0.0011;0.0001;0.0016;0.003;0.0022;0.0007;0.0002;0.1288;0.0907;0.0004;0.005;0.0;0.0;328;421;44.5
1126;869;653;2.75;1040;0.0019;0.0076;0.005;0.0164;0.0006;0.0001;0.0003;0.2269;0.2262;0.0002;0.0001;0.0023;0.0021;0.0001;0.0001;0.0001;0.05;0.05;0.0014;0.001;0.001;0.0;286;411;35.0
1204;885;581;2.75;1265;0.0105;0.0101;0.0064;0.0174;0.0016;0.0006;0.0012;0.0192;0.0177;0.0001;0.0001;0.001;0.0038;0.0016;0.0006;0.0001;0.1141;0.0775;0.0004;0.002;0.0;0.0;280;371;47.0
1182;826;528;12.0;920;0.0006;0.0128;0.006;0.0197;0.0004;0.0008;0.0025;0.0254;0.0226;0.026;0.0003;0.0018;0.0031;0.0052;0.0013;0.0001;0.3006;0.1957;0.0008;0.005;0.0;0.0;407;517;31.0
1240;831;582;7.8;1500;0.0011;0.0143;0.0079;0.0272;0.0001;0.001;0.0559;0.0264;0.0234;0.0321;0.0;0.0014;0.004;0.0069;0.0023;0.0001;0.3385;0.1603;0.0009;0.004;0.0;0.0;602;652;20.5
1178;837;585;3.05;950;0.0119;0.0201;0.0063;0.013;0.0006;0.0001;0.0001;0.0485;0.0466;0.0001;0.0;0.0001;0.0051;0.0007;0.0008;0.0007;0.1067;0.08;0.0001;0.002;0.0;0.0;327;392;37.5
1215;862;621;2.0;925;0.0105;0.0095;0.0062;0.011;0.0023;0.0001;0.0001;0.0399;0.0334;0.0001;0.0015;0.0009;0.0027;0.0002;0.0005;0.0001;0.0613;0.0473;0.0001;0.002;0.004;0.0;192;281;41.0
1194;889;621;2.75;1600;0.0182;0.015;0.0182;0.0179;0.0072;0.0003;0.0001;0.0227;0.0192;0.0003;0.0001;0.0012;0.0031;0.0006;0.0004;0.0001;0.146;0.1002;0.0001;0.002;0.0;0.0;293;380;49.0
1207;865;578;4.0;1235;0.0029;0.2719;0.1071;0.582;0.0033;0.0023;0.0009;0.0205;0.0183;0.0236;0.0003;0.0036;0.0028;0.0008;0.0017;0.0012;0.2878;0.1475;0.0636;0.0;0.0;0.0;396;486;40.0
1184;866;626;3.25;875;0.0023;0.0144;0.0118;0.0187;0.0027;0.0003;0.0002;0.0237;0.021;0.03;0.0002;0.0015;0.0031;0.0008;0.0004;0.0008;0.18;0.1;0.0001;0.005;0.0;0.0;330;431;38.5
1188;868;620;3.0;1250;0.0031;0.0124;0.0053;0.0118;0.0012;0.0001;0.0001;0.0312;0.0286;0.0011;0.0;0.0023;0.0027;0.002;0.0006;0.0014;0.2302;0.1221;0.0003;0.005;0.0;0.0;344;436;37.5
1189;857;583;3.5;1500;0.0075;0.012;0.0077;0.017;0.0001;0.0001;0.0003;0.031;0.0275;0.0007;0.0;0.0009;0.0026;0.0036;0.0007;0.0001;0.222;0.1166;0.0003;0.004;0.0;0.0;357;427;44.0
1191;923;715;3.7;1423;0.0115;0.0125;0.0068;0.0116;0.0022;0.0007;0.008;0.0401;0.0352;0.0322;0.0015;0.0016;0.0028;0.0004;0.0002;0.0004;0.0177;0.0156;0.0002;0.002;0.003;0.0;224;314;47.5
1165;883;575;2.75;850;0.0129;0.0119;0.0079;0.0146;0.0016;0.0001;0.0001;0.0202;0.0178;0.0001;0.0001;0.0024;0.0031;0.0;0.0001;0.0001;0.11;0.08;0.002;0.002;0.0;0.0;272;372;43.5
1202;826;569;8.9;1290;0.0218;0.0129;0.0111;1.1248;0.0018;0.0027;0.0015;0.024;0.0228;0.0014;0.0;0.0021;0.003;0.0032;0.0008;0.0006;0.6331;0.3239;0.0001;0.004;0.001;0.0;619;747;18.5
1140;865;647;2.75;1020;0.0027;0.0102;0.004;0.0112;0.0022;0.0004;0.0012;0.261;0.261;0.0002;0.0001;0.0023;0.0026;0.0012;0.0006;0.0006;0.05;0.05;0.0001;0.001;0.001;0.0;250;391;42.5
1199;833;520;9.75;1380;0.0093;0.0129;0.007;0.0157;0.0036;0.0002;0.0013;0.0386;0.0372;0.0006;0.0001;0.0017;0.0027;0.0011;0.0003;0.0001;0.2859;0.2028;0.0007;0.004;0.0;0.0;363;491;30.0
1189;890;620;3.0;1070;0.0135;0.0117;0.0059;0.0186;0.0024;0.0001;0.0001;0.0373;0.0352;0.0004;0.0001;0.0012;0.0043;0.0004;0.0003;0.0001;0.2012;0.1555;0.0001;0.004;0.0;0.0;361;450;38.0
1203;874;576;5.55;1190;0.0025;0.0107;0.0046;0.014;0.0001;0.0007;0.025;0.0286;0.0277;0.0237;0.0001;0.0012;0.0026;0.0053;0.0008;0.0001;0.2716;0.1353;0.0003;0.004;0.0;0.0;488;548;30.0
1187;883;683;2.5;935;0.0065;0.0117;0.006;0.0097;0.0027;0.001;0.0004;0.0345;0.0341;0.0002;0.0013;0.0014;0.0025;0.0006;0.0003;0.0001;0.0467;0.0343;0.0004;0.001;0.002;0.0;243;316;44.5
1224;846;519;2.0;1000;0.0019;0.0124;0.0058;0.0168;0.0001;0.0002;0.0449;0.0358;0.0348;0.0206;0.0002;0.0014;0.0028;0.0046;0.0025;0.0001;0.2823;0.1359;0.001;0.004;0.0;0.0;536;584;24.0
1194;857;624;2.0;1260;0.0075;0.0098;0.005;0.0105;0.0027;0.0001;0.0003;0.0375;0.0346;0.0001;0.0018;0.0009;0.0022;0.0005;0.0003;0.0001;0.0632;0.052;0.0002;0.001;0.0;0.0;219;311;44.0
1211;907;702;2.75;1015;0.0137;0.0126;0.0064;0.0117;0.002;0.0002;0.0001;0.0348;0.0333;0.0001;0.0015;0.0016;0.0024;0.0007;0.0006;0.0008;0.0657;0.0538;0.0007;0.002;0.002;0.0;222;323;49.5
1197;860;616;5.75;1630;0.0198;0.0126;0.0059;0.0092;0.002;0.0001;0.0001;0.0206;0.0174;0.0001;0.0;0.0008;0.0026;0.0004;0.0003;0.0007;0.1423;0.1005;0.0001;0.004;0.0;0.0;270;368;43.5
1238;870;631;3.0;1500;0.004;0.2837;0.0095;0.7362;0.0033;0.0027;0.0008;0.0247;0.0215;0.0161;0.0002;0.0015;0.0032;0.001;0.0019;0.0006;0.3304;0.1676;0.0604;0.0;0.0;0.0;366;474;42.0
1217;842;552;3.0;1175;0.0094;0.2796;0.0104;0.3212;0.0007;0.0019;0.0014;0.022;0.0184;0.0276;0.0002;0.0008;0.0025;0.002;0.0017;0.0001;0.2525;0.1604;0.0004;0.0;0.0;0.0;440;536;40.0
1247;909;688;3.0;1260;0.0087;0.0097;0.0057;0.0093;0.0021;0.001;0.0014;0.0248;0.0218;0.0487;0.0001;0.0012;0.0025;0.001;0.0006;0.0006;0.0242;0.01;0.001;0.002;0.003;0.0;190;294;60.5
1192;882;590;2.75;1285;0.0145;0.0129;0.0059;0.0143;0.0016;0.0001;0.0003;0.0228;0.016;0.0004;0.0001;0.0008;0.0025;0.0015;0.0006;0.0001;0.1133;0.0785;0.0003;0.003;0.0;0.0;278;413;52.0
1220;848;576;3.35;1250;0.0124;0.01;0.0074;0.0123;0.0019;0.0001;0.0001;0.0264;0.022;0.0006;0.0002;0.0007;0.0028;0.0005;0.0003;0.0001;0.1512;0.1097;0.0001;0.003;0.0;0.0;332;432;33.5
1179;842;526;3.0;1255;0.0093;0.0112;0.0055;0.0119;0.0014;0.0001;0.0001;0.0246;0.022;0.0005;0.0003;0.0024;0.0023;0.0008;0.0006;0.0011;0.2053;0.1674;0.0005;0.004;0.0;0.0;381;484;32.0
1187;864;621;2.0;930;0.008;0.0104;0.0067;0.0169;0.002;0.0001;0.0001;0.0371;0.0271;0.0004;0.0014;0.0007;0.0025;0.0004;0.0003;0.0001;0.0668;0.0528;0.0002;0.002;0.004;0.0;253;331;51.0
1167;868;624;2.75;1215;0.0096;0.0253;0.0093;0.017;0.0022;0.0001;0.0001;0.0314;0.029;0.0002;0.0;0.0009;0.003;0.0008;0.0008;0.0002;0.0742;0.0484;0.0002;0.0;0.0;0.0;267;346;48.5
1219;843;523;3.0;1450;0.0024;0.0113;0.0045;0.015;0.0001;0.0001;0.0105;0.0196;0.0185;0.0016;0.0001;0.0013;0.003;0.005;0.0011;0.0001;0.3475;0.213;0.0009;0.004;0.0;0.0;524;599;29.0
1214;873;615;4.0;1250;0.0012;0.0132;0.0068;0.1473;0.0033;0.0012;0.0003;0.0193;0.0178;0.0018;0.0002;0.0015;0.0025;0.0011;0.0019;0.0012;0.5708;0.4666;0.0001;0.004;0.002;0.0;479;725;23.0
1200;854;645;2.0;1367;0.0138;0.0114;0.0052;0.0137;0.0026;0.0001;0.0001;0.0421;0.0396;0.0002;0.0013;0.0008;0.0027;0.0004;0.0003;0.0008;0.0734;0.0546;0.0001;0.001;0.002;0.0;238;315;41.0
1152;868;617;2.75;1241;0.0062;0.0091;0.0038;0.0092;0.0019;0.0007;0.0001;0.0368;0.0351;0.0002;0.0002;0.0026;0.0023;0.0007;0.0006;0.001;0.0707;0.0508;0.0009;0.002;0.0;0.0;196;304;43.0
1182;902;575;3.0;1000;0.0078;0.0116;0.0048;0.0078;0.0002;0.0001;0.0001;0.0232;0.0197;0.0001;0.0014;0.0021;0.0024;0.0008;0.0007;0.0002;0.12;0.09;0.0001;0.005;0.0;0.0;271;378;44.0
1199;850;599;4.75;1260;0.0147;0.0143;0.009;0.0202;0.0038;0.0001;0.0001;0.0269;0.0234;0.0001;0.0002;0.001;0.0032;0.0003;0.0003;0.0001;0.0749;0.0498;0.0001;0.002;0.0;0.0;412;467;38.5
1205;855;525;4.0;1250;0.0098;0.014;0.0057;0.0172;0.002;0.0004;0.0001;0.0382;0.0336;0.0006;0.0001;0.0017;0.0026;0.0012;0.0006;0.0015;0.2031;0.1623;0.0008;0.004;0.0;0.0;371;469;40.0
1184;840;590;3.0;1000;0.0033;0.009;0.0056;0.0095;0.0018;0.0003;0.0002;0.0198;0.0129;0.0003;0.0002;0.0009;0.0023;0.0005;0.0003;0.0001;0.0976;0.0735;0.0004;0.003;0.0;0.0;311;386;37.0
1195;859;571;7.9;1295;0.003;0.0104;0.0056;0.0104;0.0001;0.0003;0.0259;0.0218;0.0203;0.0125;0.0;0.0012;0.003;0.005;0.0025;0.0001;0.2709;0.1409;0.0007;0.003;0.0;0.0;502;554;29.0
1179;879;587;2.75;1285;0.0049;0.012;0.0093;0.0184;0.0003;0.0001;0.0001;0.0258;0.022;0.0004;0.0001;0.0006;0.0027;0.0009;0.0006;0.0008;0.12;0.08;0.0001;0.004;0.0;0.0;287;380;48.0
1183;857;618;2.0;1212;0.0069;0.0105;0.0038;0.0101;0.0024;0.0002;0.0001;0.0455;0.042;0.0002;0.0014;0.0008;0.0022;0.0005;0.0003;0.0001;0.0745;0.0581;0.0001;0.001;0.003;0.0;211;295;37.0
1163;878;580;2.75;870;0.0116;0.0116;0.0074;0.0184;0.0014;0.0001;0.0001;0.0218;0.0181;0.0002;0.0001;0.0016;0.0025;0.0011;0.0006;0.0001;0.11;0.08;0.0002;0.002;0.0;0.0;265;359;51.5
1119;878;693;2.61;1180;0.0022;0.0079;0.0072;0.0142;0.0012;0.0002;0.001;0.2793;0.2782;0.0003;0.0001;0.0013;0.0018;0.0001;0.0004;0.0001;0.07;0.03;0.0014;0.002;0.001;0.0;215;350;42.0
1217;861;618;4.0;1315;0.0033;0.2866;0.0073;0.5964;0.0015;0.003;0.003;0.0316;0.0295;0.0911;0.0002;0.0014;0.0031;0.0028;0.0018;0.0005;0.3017;0.1585;0.0006;0.003;0.004;0.0;676;717;19.5
1238;867;600;3.0;1145;0.0018;0.0113;0.011;0.0196;0.0004;0.0003;0.0019;0.0215;0.0195;0.0201;0.0027;0.0012;0.0029;0.0048;0.0024;0.0001;0.5958;0.4749;0.0006;0.005;0.002;0.0;576;812;22.5
1193;834;585;2.75;1250;0.0104;0.0139;0.0063;0.0147;0.0015;0.0001;0.0004;0.0319;0.0285;0.0005;0.0001;0.0009;0.0031;0.0018;0.0009;0.0001;0.2088;0.1628;0.0007;0.002;0.0;0.0;364;455;40.0
1213;889;620;2.0;1230;0.0083;0.0106;0.0064;0.0151;0.0024;0.0001;0.0001;0.0307;0.0283;0.0001;0.0013;0.0022;0.0022;0.0003;0.0003;0.0014;0.0716;0.0561;0.0002;0.002;0.002;0.0;167;291;51.0
1176;875;583;2.75;1150;0.0107;0.01;0.007;0.0111;0.0012;0.0002;0.0002;0.0246;0.0219;0.0003;0.0001;0.0007;0.003;0.0012;0.0006;0.0001;0.0993;0.0675;0.0004;0.002;0.0;0.0;288;363;45.5
1231;842;539;6.0;1150;0.0029;0.0174;0.014;0.0196;0.0042;0.0003;0.0462;0.0313;0.028;0.022;0.0001;0.0019;0.0047;0.0017;0.0005;0.0001;0.283;0.135;0.0011;0.003;0.0;0.0;582;601;24.0
1217;847;499;3.5;1505;0.0103;0.013;0.0053;0.0114;0.0013;0.0001;0.0001;0.0293;0.0271;0.0005;0.0001;0.001;0.003;0.0017;0.0006;0.0001;0.1957;0.1569;0.0004;0.004;0.0;0.0;367;470;42.0
1191;848;586;3.5;1272;0.0129;0.0131;0.0046;0.0083;0.0019;0.0001;0.0001;0.028;0.0246;0.0002;0.0001;0.0009;0.0022;0.0004;0.0002;0.0001;0.1472;0.1101;0.0001;0.004;0.0;0.0;293;397;34.0
1198;844;575;3.0;800;0.0083;0.0093;0.0093;0.013;0.0001;0.0001;0.0002;0.0336;0.0295;0.0004;0.0;0.001;0.002;0.0001;0.0002;0.0001;0.17;0.12;0.0007;0.003;0.0;0.0;404;431;41.5
1198;841;585;4.75;1100;0.0024;0.0134;0.0093;0.0135;0.0015;0.0004;0.0001;0.0292;0.0269;0.0014;0.0001;0.001;0.0032;0.0011;0.0003;0.0001;0.353;0.246;0.0004;0.0;0.0;0.0;401;552;32.0
1185;865;623;2.0;930;0.007;0.0113;0.0057;0.0111;0.0011;0.0001;0.0001;0.0429;0.0336;0.0001;0.0015;0.0027;0.0022;0.0;0.0001;0.0001;0.07;0.06;0.0018;0.002;0.004;0.0;192;296;34.0
1217;897;618;2.3;929;0.0098;0.0117;0.0086;0.0127;0.0024;0.0002;0.0001;0.0357;0.0319;0.0002;0.0016;0.0006;0.0027;0.0003;0.0003;0.0001;0.0658;0.05;0.0001;0.002;0.003;0.0;210;313;47.5
1211;866;632;2.0;1220;0.0087;0.0106;0.0055;0.0132;0.0018;0.001;0.0018;0.0432;0.0369;0.0248;0.0015;0.0012;0.003;0.0022;0.0006;0.0001;0.1854;0.1498;0.0006;0.005;0.0;0.0;428;501;35.0
1204;850;619;2.0;920;0.0076;0.0126;0.0055;0.0115;0.0022;0.0002;0.0001;0.0352;0.0314;0.0002;0.0013;0.0009;0.0027;0.0005;0.0003;0.0001;0.0766;0.0611;0.0002;0.001;0.009;0.0;217;322;41.0
1196;867;615;6.0;1250;0.0101;0.0145;0.0059;0.0152;0.0017;0.0001;0.0014;0.0341;0.0321;0.0005;0.0001;0.0012;0.0026;0.0021;0.0006;0.0001;0.2105;0.1625;0.0009;0.003;0.0;0.0;361;439;22.5
1245;846;624;2.0;1100;0.0045;0.0139;0.0089;0.0248;0.0049;0.0014;0.0013;0.0277;0.0252;0.0292;0.0002;0.0025;0.0027;0.0014;0.0003;0.0001;0.2917;0.1855;0.0006;0.004;0.0;0.0;461;548;34.0
1222;861;618;2.1;1220;0.0042;0.0136;0.0061;0.0136;0.0031;0.0001;0.0126;0.0305;0.0281;0.0143;0.0002;0.0008;0.0026;0.0009;0.0003;0.0001;0.1967;0.112;0.0002;0.003;0.0;0.0;374;437;28.0
1209;849;581;4.5;1245;0.0034;0.0119;0.0068;0.0165;0.0001;0.0001;0.0384;0.0228;0.0219;0.0026;0.0001;0.0021;0.0037;0.0068;0.0018;0.0001;0.3133;0.1552;0.0009;0.005;0.0;0.0;545;589;33.5
1188;835;551;3.0;1272;0.005;0.0138;0.0082;0.0167;0.0011;0.0001;0.0288;0.0327;0.0295;0.0138;0.0001;0.0019;0.0029;0.0012;0.0006;0.0005;0.2;0.11;0.0001;0.002;0.002;0.0;418;481;35.0
1218;890;623;3.5;1232;0.0115;0.0137;0.006;0.0144;0.0025;0.0008;0.0001;0.0283;0.0243;0.0001;0.0014;0.0023;0.0023;0.0003;0.0003;0.0002;0.0731;0.0601;0.0001;0.002;0.002;0.0;233;330;50.5
1179;862;617;4.0;1150;0.0083;0.0091;0.0029;0.0111;0.0019;0.0001;0.0001;0.0288;0.0258;0.0002;0.0;0.0006;0.0022;0.0004;0.0003;0.0001;0.0934;0.0684;0.0001;0.002;0.0;0.0;277;355;41.0
1210;828;518;11.5;1070;0.0017;0.0147;0.0106;0.0187;0.0001;0.0003;0.029;0.0241;0.0197;0.0225;0.0001;0.0011;0.0027;0.0054;0.0021;0.0001;0.3568;0.2156;0.0004;0.005;0.0;0.0;519;618;24.0
1204;846;604;2.5;1180;0.0105;0.0097;0.0055;0.0129;0.0027;0.0001;0.0001;0.0344;0.0324;0.0002;0.0001;0.0023;0.0021;0.0004;0.0003;0.0001;0.2207;0.1752;0.0001;0.004;0.0;0.0;371;485;38.0
1178;853;607;2.3;1035;0.0103;0.0087;0.0052;0.0238;0.003;0.0001;0.0001;0.0333;0.0284;0.0006;0.0;0.0002;0.0024;0.0004;0.0004;0.0001;0.1209;0.0896;0.0001;0.005;0.0;0.0;362;434;41.0
1156;866;595;2.75;870;0.01;0.0136;0.006;0.0145;0.0005;0.0001;0.0003;0.0293;0.0256;0.0003;0.0;0.0032;0.003;0.001;0.0006;0.0002;0.12;0.08;0.0001;0.002;0.0;0.0;269;369;50.0
1221;878;567;3.52;1180;0.0074;0.0134;0.0068;0.0169;0.0011;0.0001;0.0216;0.0583;0.0575;0.003;0.0001;0.0026;0.003;0.0037;0.0008;0.0001;0.2177;0.1236;0.0008;0.002;0.001;0.0;462;527;36.0
1185;896;622;2.7;1219;0.0118;0.0117;0.0049;0.0115;0.002;0.0001;0.0001;0.0345;0.0313;0.0001;0.0013;0.0004;0.0022;0.0004;0.0003;0.0001;0.0687;0.053;0.0001;0.002;0.003;0.0;226;327;50.5
1216;833;522;2.6;1170;0.0036;0.012;0.0049;0.0145;0.0002;0.0005;0.0153;0.0322;0.03;0.0138;0.0001;0.0012;0.0027;0.0032;0.0008;0.0001;0.2003;0.113;0.0006;0.003;0.0;0.0;450;504;29.0
1179;870;617;2.0;925;0.0082;0.0204;0.0068;0.014;0.0016;0.0001;0.0001;0.0364;0.0314;0.0001;0.0016;0.0005;0.0031;0.0008;0.0006;0.0001;0.0674;0.0524;0.0003;0.002;0.004;0.0;244;321;46.0
1230;865;620;4.0;1090;0.0016;0.2888;0.0084;0.5974;0.0027;0.003;0.0008;0.0246;0.0236;0.0846;0.0003;0.0013;0.003;0.001;0.0017;0.0001;0.3016;0.1588;0.0007;0.004;0.002;0.0;610;655;22.5
1198;831;503;1.9;1250;0.0143;0.0102;0.0045;0.0112;0.0031;0.0013;0.0001;0.0355;0.0325;0.0012;0.0001;0.0005;0.0023;0.0002;0.0003;0.0001;0.2729;0.2225;0.0001;0.0;0.0;0.0;377;501;42.0
1192;865;571;5.05;1250;0.0018;0.0127;0.0071;0.0178;0.0001;0.0005;0.0238;0.0335;0.0318;0.0252;0.0;0.0016;0.0055;0.0053;0.0007;0.0001;0.2717;0.1358;0.0007;0.004;0.0;0.0;531;572;30.5
1204;869;542;2.5;1250;0.0016;0.0098;0.0048;0.0144;0.0017;0.0001;0.0001;0.0163;0.015;0.0016;0.0002;0.0018;0.0024;0.0013;0.0023;0.001;0.3027;0.2432;0.0003;0.004;0.0;0.0;400;530;30.0
1198;863;604;3.5;1445;0.0018;0.282;0.0924;0.4923;0.0035;0.0025;0.0008;0.0242;0.0226;0.0041;0.0003;0.0038;0.0028;0.0017;0.0013;0.001;0.2816;0.1598;0.0006;0.0;0.0;0.0;391;495;37.5
1209;872;584;3.0;1400;0.0073;0.0118;0.0058;0.0122;0.0019;0.0001;0.0149;0.0423;0.0366;0.0012;0.0001;0.0015;0.0027;0.0019;0.0006;0.0001;0.1227;0.0811;0.0009;0.003;0.004;0.0;408;452;41.0
1201;870;591;3.5;1250;0.0016;0.0126;0.005;0.0147;0.0001;0.0002;0.0094;0.0373;0.0336;0.0007;0.0;0.0014;0.0028;0.0054;0.0006;0.0001;0.2875;0.1349;0.0005;0.005;0.0;0.0;441;505;38.0
1215;837;577;5.5;1265;0.0127;0.0138;0.0071;0.0144;0.0029;0.0001;0.0001;0.0317;0.0285;0.0004;0.0002;0.0009;0.0028;0.0005;0.0003;0.0006;0.1463;0.1067;0.0002;0.003;0.0;0.0;289;389;30.5
1201;850;583;5.0;1135;0.0027;0.0127;0.0054;0.0159;0.0001;0.0004;0.0549;0.0216;0.0188;0.0318;0.0008;0.0018;0.0029;0.0058;0.0027;0.0001;0.3398;0.1654;0.0013;0.004;0.0;0.0;563;621;26.0
1201;845;587;12.0;1255;0.0028;0.0108;0.0054;0.0193;0.0041;0.0004;0.0284;0.0275;0.0247;0.0197;0.0001;0.0008;0.0025;0.0012;0.0024;0.0008;0.268;0.1474;0.0005;0.005;0.002;0.0;466;547;29.0
1218;832;550;4.5;1395;0.0105;0.27;0.0069;0.3338;0.0026;0.003;0.0016;0.0217;0.0199;0.032;0.0002;0.004;0.0052;0.0018;0.0011;0.0017;0.2464;0.1509;0.0012;0.0;0.0;0.0;469;552;26.0
1174;874;585;2.75;915;0.0093;0.0103;0.0051;0.01;0.0016;0.0001;0.0001;0.0307;0.0288;0.0002;0.0001;0.0007;0.0031;0.0004;0.0003;0.0001;0.1051;0.0728;0.0001;0.003;0.0;0.0;300;375;43.0
1190;843;588;5.0;1135;0.0065;0.0126;0.0071;0.0138;0.0016;0.0002;0.0001;0.0299;0.0269;0.0011;0.0001;0.0022;0.0027;0.0;0.0001;0.0001;0.21;0.16;0.0022;0.003;0.0;0.0;400;444;38.0
1191;839;579;3.0;1500;0.016;0.0107;0.0079;0.0114;0.001;0.0004;0.0005;0.0307;0.029;0.0003;0.0;0.0011;0.0025;0.002;0.0006;0.0001;0.2125;0.1644;0.0002;0.004;0.0;0.0;367;463;36.5
1175;847;585;2.8;1085;0.0068;0.0105;0.0042;0.0114;0.001;0.0004;0.0004;0.0377;0.035;0.0213;0.0013;0.001;0.0024;0.0015;0.0007;0.0001;0.1862;0.1523;0.0002;0.004;0.0;0.0;410;474;33.5
1235;851;523;2.5;1035;0.0033;0.0118;0.0066;0.0159;0.0038;0.0001;0.0289;0.0302;0.0281;0.0138;0.0001;0.0022;0.0025;0.0011;0.0004;0.0002;0.21;0.1151;0.0008;0.003;0.0;0.0;468;518;26.0
1210;866;623;4.0;960;0.001;0.2964;0.01;0.5714;0.002;0.0031;0.0029;0.0332;0.0323;0.083;0.0002;0.0012;0.0025;0.0026;0.0032;0.0001;0.2995;0.1576;0.001;0.005;0.002;0.0;614;651;22.5
1186;844;575;2.0;1300;0.0081;0.0122;0.0062;0.0157;0.0005;0.0001;0.0001;0.0278;0.0217;0.0003;0.0002;0.0004;0.0026;0.0017;0.0009;0.0001;0.2236;0.1734;0.0001;0.003;0.0;0.0;363;460;38.0
